Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Desc_tipus_propietari,Concepte,Nombre
2021,1,Ciutat Vella,1,el Raval,3,Altres societats i associacions,Superfície_m2,136
2021,1,Ciutat Vella,1,el Raval,3,No consta,Superfície_m2,1566
2021,1,Ciutat Vella,1,el Raval,4,Persona Física - Espanyola,Superfície_m2,50061
2021,1,Ciutat Vella,1,el Raval,4,Persona Física - Estrangera,Superfície_m2,8373
2021,1,Ciutat Vella,1,el Raval,4,Soc. anònimes,Superfície_m2,4621
2021,1,Ciutat Vella,1,el Raval,4,Soc. responsabilitat limitada / civil,Superfície_m2,17677
2021,1,Ciutat Vella,1,el Raval,4,Organismes públics,Superfície_m2,14304
2021,1,Ciutat Vella,1,el Raval,4,Altres societats i associacions,Superfície_m2,32
2021,1,Ciutat Vella,1,el Raval,4,No consta,Superfície_m2,326
2021,1,Ciutat Vella,1,el Raval,5,Persona Física - Espanyola,Superfície_m2,46953
2021,1,Ciutat Vella,1,el Raval,5,Persona Física - Estrangera,Superfície_m2,9382
2021,1,Ciutat Vella,1,el Raval,5,Soc. anònimes,Superfície_m2,4339
2021,1,Ciutat Vella,1,el Raval,5,Soc. responsabilitat limitada / civil,Superfície_m2,15100
2021,1,Ciutat Vella,1,el Raval,5,Organismes públics,Superfície_m2,14931
2021,1,Ciutat Vella,1,el Raval,5,Institucions religioses,Superfície_m2,232
2021,1,Ciutat Vella,1,el Raval,5,Altres societats i associacions,Superfície_m2,6705
2021,1,Ciutat Vella,1,el Raval,5,No consta,Superfície_m2,2698
2021,1,Ciutat Vella,1,el Raval,6,Persona Física - Espanyola,Superfície_m2,35582
2021,1,Ciutat Vella,1,el Raval,6,Persona Física - Estrangera,Superfície_m2,7515
2021,1,Ciutat Vella,1,el Raval,6,Soc. anònimes,Superfície_m2,4243
2021,1,Ciutat Vella,1,el Raval,6,Soc. responsabilitat limitada / civil,Superfície_m2,13363
2021,1,Ciutat Vella,1,el Raval,6,Entitats estrangeres,Superfície_m2,1654
2021,1,Ciutat Vella,1,el Raval,6,Organismes públics,Superfície_m2,7238
2021,1,Ciutat Vella,1,el Raval,6,Institucions religioses,Superfície_m2,237
2021,1,Ciutat Vella,1,el Raval,6,Altres tipus no definits / UTE,Superfície_m2,78
2021,1,Ciutat Vella,1,el Raval,6,Altres societats i associacions,Superfície_m2,691
2021,1,Ciutat Vella,1,el Raval,6,No consta,Superfície_m2,1157
2021,1,Ciutat Vella,1,el Raval,7,Persona Física - Espanyola,Superfície_m2,35658
2021,1,Ciutat Vella,1,el Raval,7,Persona Física - Estrangera,Superfície_m2,6005
2021,1,Ciutat Vella,1,el Raval,7,Soc. anònimes,Superfície_m2,2212
2021,1,Ciutat Vella,1,el Raval,7,Soc. responsabilitat limitada / civil,Superfície_m2,13050
2021,1,Ciutat Vella,1,el Raval,7,Organismes públics,Superfície_m2,1220
2021,1,Ciutat Vella,1,el Raval,7,Institucions religioses,Superfície_m2,77
2021,1,Ciutat Vella,1,el Raval,7,Altres societats i associacions,Superfície_m2,2616
2021,1,Ciutat Vella,1,el Raval,7,No consta,Superfície_m2,1372
2021,1,Ciutat Vella,1,el Raval,8,Persona Física - Espanyola,Superfície_m2,35058
2021,1,Ciutat Vella,1,el Raval,8,Persona Física - Estrangera,Superfície_m2,10501
2021,1,Ciutat Vella,1,el Raval,8,Soc. anònimes,Superfície_m2,2685
2021,1,Ciutat Vella,1,el Raval,8,Soc. responsabilitat limitada / civil,Superfície_m2,10397
2021,1,Ciutat Vella,1,el Raval,8,Organismes públics,Superfície_m2,8678
2021,1,Ciutat Vella,1,el Raval,8,Altres tipus no definits / UTE,Superfície_m2,119
2021,1,Ciutat Vella,1,el Raval,8,Altres societats i associacions,Superfície_m2,806
2021,1,Ciutat Vella,1,el Raval,8,No consta,Superfície_m2,418
2021,1,Ciutat Vella,1,el Raval,9,Persona Física - Espanyola,Superfície_m2,40768
2021,1,Ciutat Vella,1,el Raval,9,Persona Física - Estrangera,Superfície_m2,6814
2021,1,Ciutat Vella,1,el Raval,9,Soc. anònimes,Superfície_m2,1454
2021,1,Ciutat Vella,1,el Raval,9,Soc. responsabilitat limitada / civil,Superfície_m2,7133
2021,1,Ciutat Vella,1,el Raval,9,Entitats estrangeres,Superfície_m2,147
2021,1,Ciutat Vella,1,el Raval,9,Organismes públics,Superfície_m2,3494
2021,1,Ciutat Vella,1,el Raval,9,Altres tipus no definits / UTE,Superfície_m2,54
2021,1,Ciutat Vella,1,el Raval,9,Altres societats i associacions,Superfície_m2,303
2021,1,Ciutat Vella,1,el Raval,9,No consta,Superfície_m2,465
2021,1,Ciutat Vella,1,el Raval,10,Persona Física - Espanyola,Superfície_m2,30199
2021,1,Ciutat Vella,1,el Raval,10,Persona Física - Estrangera,Superfície_m2,6912
2021,1,Ciutat Vella,1,el Raval,10,Soc. anònimes,Superfície_m2,1279
2021,1,Ciutat Vella,1,el Raval,10,Soc. responsabilitat limitada / civil,Superfície_m2,11164
2021,1,Ciutat Vella,1,el Raval,10,Entitats estrangeres,Superfície_m2,614
2021,1,Ciutat Vella,1,el Raval,10,Organismes públics,Superfície_m2,2002
2021,1,Ciutat Vella,1,el Raval,10,Institucions religioses,Superfície_m2,375
2021,1,Ciutat Vella,1,el Raval,10,Altres tipus no definits / UTE,Superfície_m2,143
2021,1,Ciutat Vella,1,el Raval,10,Altres societats i associacions,Superfície_m2,1359
2021,1,Ciutat Vella,1,el Raval,10,No consta,Superfície_m2,288
2021,1,Ciutat Vella,1,el Raval,11,Persona Física - Espanyola,Superfície_m2,45053
2021,1,Ciutat Vella,1,el Raval,11,Persona Física - Estrangera,Superfície_m2,12075
2021,1,Ciutat Vella,1,el Raval,11,Soc. anònimes,Superfície_m2,3162
2021,1,Ciutat Vella,1,el Raval,11,Soc. responsabilitat limitada / civil,Superfície_m2,11270
2021,1,Ciutat Vella,1,el Raval,11,Entitats estrangeres,Superfície_m2,107
2021,1,Ciutat Vella,1,el Raval,11,Organismes públics,Superfície_m2,9575
2021,1,Ciutat Vella,1,el Raval,11,Institucions religioses,Superfície_m2,228
2021,1,Ciutat Vella,1,el Raval,11,Altres tipus no definits / UTE,Superfície_m2,96
2021,1,Ciutat Vella,1,el Raval,11,Altres societats i associacions,Superfície_m2,88
2021,1,Ciutat Vella,1,el Raval,11,No consta,Superfície_m2,1143
2021,1,Ciutat Vella,1,el Raval,12,Persona Física - Espanyola,Superfície_m2,38014
2021,1,Ciutat Vella,1,el Raval,12,Persona Física - Estrangera,Superfície_m2,5562
2021,1,Ciutat Vella,1,el Raval,12,Soc. anònimes,Superfície_m2,3177
2021,1,Ciutat Vella,1,el Raval,12,Soc. responsabilitat limitada / civil,Superfície_m2,9721
2021,1,Ciutat Vella,1,el Raval,12,Organismes públics,Superfície_m2,1007
2021,1,Ciutat Vella,1,el Raval,12,Institucions religioses,Superfície_m2,313
2021,1,Ciutat Vella,1,el Raval,12,Altres tipus no definits / UTE,Superfície_m2,167
2021,1,Ciutat Vella,1,el Raval,12,Altres societats i associacions,Superfície_m2,988
2021,1,Ciutat Vella,1,el Raval,12,No consta,Superfície_m2,659
2021,1,Ciutat Vella,1,el Raval,13,Persona Física - Espanyola,Superfície_m2,30674
2021,1,Ciutat Vella,1,el Raval,13,Persona Física - Estrangera,Superfície_m2,2574
2021,1,Ciutat Vella,1,el Raval,13,Soc. anònimes,Superfície_m2,4898
2021,1,Ciutat Vella,1,el Raval,13,Soc. responsabilitat limitada / civil,Superfície_m2,1714
2021,1,Ciutat Vella,1,el Raval,13,Organismes públics,Superfície_m2,2029
2021,1,Ciutat Vella,1,el Raval,13,Altres tipus no definits / UTE,Superfície_m2,130
2021,1,Ciutat Vella,1,el Raval,13,No consta,Superfície_m2,751
2021,1,Ciutat Vella,1,el Raval,14,Persona Física - Espanyola,Superfície_m2,29744
2021,1,Ciutat Vella,1,el Raval,14,Persona Física - Estrangera,Superfície_m2,5532
2021,1,Ciutat Vella,1,el Raval,14,Soc. anònimes,Superfície_m2,1690
2021,1,Ciutat Vella,1,el Raval,14,Soc. responsabilitat limitada / civil,Superfície_m2,6716
2021,1,Ciutat Vella,1,el Raval,14,Entitats estrangeres,Superfície_m2,176
2021,1,Ciutat Vella,1,el Raval,14,Organismes públics,Superfície_m2,5024
2021,1,Ciutat Vella,1,el Raval,14,Institucions religioses,Superfície_m2,84
2021,1,Ciutat Vella,1,el Raval,14,No consta,Superfície_m2,1273
2021,1,Ciutat Vella,1,el Raval,15,Persona Física - Espanyola,Superfície_m2,48303
2021,1,Ciutat Vella,1,el Raval,15,Persona Física - Estrangera,Superfície_m2,5922
2021,1,Ciutat Vella,1,el Raval,15,Soc. anònimes,Superfície_m2,2400
2021,1,Ciutat Vella,1,el Raval,15,Soc. responsabilitat limitada / civil,Superfície_m2,6552
2021,1,Ciutat Vella,1,el Raval,15,Entitats estrangeres,Superfície_m2,119
2021,1,Ciutat Vella,1,el Raval,15,Organismes públics,Superfície_m2,1130
2021,1,Ciutat Vella,1,el Raval,15,Institucions religioses,Superfície_m2,38
2021,1,Ciutat Vella,1,el Raval,15,Altres tipus no definits / UTE,Superfície_m2,60
2021,1,Ciutat Vella,1,el Raval,15,Altres societats i associacions,Superfície_m2,1752
2021,1,Ciutat Vella,1,el Raval,15,No consta,Superfície_m2,287
2021,1,Ciutat Vella,1,el Raval,16,Persona Física - Espanyola,Superfície_m2,45015
2021,1,Ciutat Vella,1,el Raval,16,Persona Física - Estrangera,Superfície_m2,7284
2021,1,Ciutat Vella,1,el Raval,16,Soc. anònimes,Superfície_m2,1946
2021,1,Ciutat Vella,1,el Raval,16,Soc. responsabilitat limitada / civil,Superfície_m2,9337
2021,1,Ciutat Vella,1,el Raval,16,Organismes públics,Superfície_m2,770
2021,1,Ciutat Vella,1,el Raval,16,Institucions religioses,Superfície_m2,119
2021,1,Ciutat Vella,1,el Raval,16,Altres tipus no definits / UTE,Superfície_m2,102
2021,1,Ciutat Vella,1,el Raval,16,Altres societats i associacions,Superfície_m2,56
2021,1,Ciutat Vella,1,el Raval,16,No consta,Superfície_m2,1359
2021,1,Ciutat Vella,1,el Raval,17,Persona Física - Espanyola,Superfície_m2,39383
2021,1,Ciutat Vella,1,el Raval,17,Persona Física - Estrangera,Superfície_m2,7795
2021,1,Ciutat Vella,1,el Raval,17,Soc. anònimes,Superfície_m2,888
2021,1,Ciutat Vella,1,el Raval,17,Soc. responsabilitat limitada / civil,Superfície_m2,9222
2021,1,Ciutat Vella,1,el Raval,17,Entitats estrangeres,Superfície_m2,1801
2021,1,Ciutat Vella,1,el Raval,17,Organismes públics,Superfície_m2,1362
2021,1,Ciutat Vella,1,el Raval,17,Institucions religioses,Superfície_m2,1304
2021,1,Ciutat Vella,1,el Raval,17,Altres tipus no definits / UTE,Superfície_m2,54
2021,1,Ciutat Vella,1,el Raval,17,Altres societats i associacions,Superfície_m2,1722
2021,1,Ciutat Vella,1,el Raval,17,No consta,Superfície_m2,1837
2021,1,Ciutat Vella,1,el Raval,18,Persona Física - Espanyola,Superfície_m2,29611
2021,1,Ciutat Vella,1,el Raval,18,Persona Física - Estrangera,Superfície_m2,3809
2021,1,Ciutat Vella,1,el Raval,18,Soc. anònimes,Superfície_m2,1183
2021,1,Ciutat Vella,1,el Raval,18,Soc. responsabilitat limitada / civil,Superfície_m2,5507
2021,1,Ciutat Vella,1,el Raval,18,Entitats estrangeres,Superfície_m2,879
2021,1,Ciutat Vella,1,el Raval,18,Organismes públics,Superfície_m2,7095
2021,1,Ciutat Vella,1,el Raval,18,Altres tipus no definits / UTE,Superfície_m2,60
2021,1,Ciutat Vella,1,el Raval,18,Altres societats i associacions,Superfície_m2,543
2021,1,Ciutat Vella,1,el Raval,18,No consta,Superfície_m2,205
2021,1,Ciutat Vella,1,el Raval,19,Persona Física - Espanyola,Superfície_m2,54213
2021,1,Ciutat Vella,1,el Raval,19,Persona Física - Estrangera,Superfície_m2,8762
2021,1,Ciutat Vella,1,el Raval,19,Soc. anònimes,Superfície_m2,8050
2021,1,Ciutat Vella,1,el Raval,19,Soc. responsabilitat limitada / civil,Superfície_m2,20652
2021,1,Ciutat Vella,1,el Raval,19,Entitats estrangeres,Superfície_m2,155
2021,1,Ciutat Vella,1,el Raval,19,Organismes públics,Superfície_m2,10435
2021,1,Ciutat Vella,1,el Raval,19,Institucions religioses,Superfície_m2,324
2021,1,Ciutat Vella,1,el Raval,19,Altres societats i associacions,Superfície_m2,106
2021,1,Ciutat Vella,1,el Raval,19,No consta,Superfície_m2,571
2021,1,Ciutat Vella,1,el Raval,20,Persona Física - Espanyola,Superfície_m2,81669
2021,1,Ciutat Vella,1,el Raval,20,Persona Física - Estrangera,Superfície_m2,7269
2021,1,Ciutat Vella,1,el Raval,20,Soc. anònimes,Superfície_m2,6415
2021,1,Ciutat Vella,1,el Raval,20,Soc. responsabilitat limitada / civil,Superfície_m2,19436
2021,1,Ciutat Vella,1,el Raval,20,Entitats estrangeres,Superfície_m2,195
2021,1,Ciutat Vella,1,el Raval,20,Organismes públics,Superfície_m2,1578
2021,1,Ciutat Vella,1,el Raval,20,Altres tipus no definits / UTE,Superfície_m2,98
2021,1,Ciutat Vella,1,el Raval,20,Altres societats i associacions,Superfície_m2,2632
2021,1,Ciutat Vella,1,el Raval,20,No consta,Superfície_m2,3614
2021,1,Ciutat Vella,1,el Raval,21,Persona Física - Espanyola,Superfície_m2,71429
2021,1,Ciutat Vella,1,el Raval,21,Persona Física - Estrangera,Superfície_m2,6908
2021,1,Ciutat Vella,1,el Raval,21,Soc. anònimes,Superfície_m2,9891
2021,1,Ciutat Vella,1,el Raval,21,Soc. responsabilitat limitada / civil,Superfície_m2,22225
2021,1,Ciutat Vella,1,el Raval,21,Entitats estrangeres,Superfície_m2,3181
2021,1,Ciutat Vella,1,el Raval,21,Organismes públics,Superfície_m2,4314
2021,1,Ciutat Vella,1,el Raval,21,Altres societats i associacions,Superfície_m2,3220
2021,1,Ciutat Vella,1,el Raval,21,No consta,Superfície_m2,2573
2021,1,Ciutat Vella,2,el Gòtic,22,Persona Física - Espanyola,Superfície_m2,50930
2021,1,Ciutat Vella,2,el Gòtic,22,Persona Física - Estrangera,Superfície_m2,6709
2021,1,Ciutat Vella,2,el Gòtic,22,Soc. anònimes,Superfície_m2,3347
2021,1,Ciutat Vella,2,el Gòtic,22,Soc. responsabilitat limitada / civil,Superfície_m2,20871
2021,1,Ciutat Vella,2,el Gòtic,22,Entitats estrangeres,Superfície_m2,239
2021,1,Ciutat Vella,2,el Gòtic,22,Organismes públics,Superfície_m2,5930
2021,1,Ciutat Vella,2,el Gòtic,22,Institucions religioses,Superfície_m2,911
2021,1,Ciutat Vella,2,el Gòtic,22,Altres societats i associacions,Superfície_m2,6288
2021,1,Ciutat Vella,2,el Gòtic,23,Persona Física - Espanyola,Superfície_m2,77490
2021,1,Ciutat Vella,2,el Gòtic,23,Persona Física - Estrangera,Superfície_m2,7949
2021,1,Ciutat Vella,2,el Gòtic,23,Soc. anònimes,Superfície_m2,9508
2021,1,Ciutat Vella,2,el Gòtic,23,Soc. responsabilitat limitada / civil,Superfície_m2,26884
2021,1,Ciutat Vella,2,el Gòtic,23,Entitats estrangeres,Superfície_m2,448
2021,1,Ciutat Vella,2,el Gòtic,23,Organismes públics,Superfície_m2,3535
2021,1,Ciutat Vella,2,el Gòtic,23,Altres societats i associacions,Superfície_m2,530
2021,1,Ciutat Vella,2,el Gòtic,23,No consta,Superfície_m2,2979
2021,1,Ciutat Vella,2,el Gòtic,25,Persona Física - Espanyola,Superfície_m2,57234
2021,1,Ciutat Vella,2,el Gòtic,25,Persona Física - Estrangera,Superfície_m2,9304
2021,1,Ciutat Vella,2,el Gòtic,25,Soc. anònimes,Superfície_m2,1016
2021,1,Ciutat Vella,2,el Gòtic,25,Soc. responsabilitat limitada / civil,Superfície_m2,13881
2021,1,Ciutat Vella,2,el Gòtic,25,Entitats estrangeres,Superfície_m2,472
2021,1,Ciutat Vella,2,el Gòtic,25,Organismes públics,Superfície_m2,4553
2021,1,Ciutat Vella,2,el Gòtic,25,Institucions religioses,Superfície_m2,237
2021,1,Ciutat Vella,2,el Gòtic,25,Altres societats i associacions,Superfície_m2,4758
2021,1,Ciutat Vella,2,el Gòtic,25,No consta,Superfície_m2,1274
2021,1,Ciutat Vella,2,el Gòtic,26,Persona Física - Espanyola,Superfície_m2,44210
2021,1,Ciutat Vella,2,el Gòtic,26,Persona Física - Estrangera,Superfície_m2,11522
2021,1,Ciutat Vella,2,el Gòtic,26,Soc. anònimes,Superfície_m2,5328
2021,1,Ciutat Vella,2,el Gòtic,26,Soc. responsabilitat limitada / civil,Superfície_m2,19143
2021,1,Ciutat Vella,2,el Gòtic,26,Entitats estrangeres,Superfície_m2,1069
2021,1,Ciutat Vella,2,el Gòtic,26,Organismes públics,Superfície_m2,3238
2021,1,Ciutat Vella,2,el Gòtic,26,Altres societats i associacions,Superfície_m2,1146
2021,1,Ciutat Vella,2,el Gòtic,26,No consta,Superfície_m2,718
2021,1,Ciutat Vella,2,el Gòtic,27,Persona Física - Espanyola,Superfície_m2,50589
2021,1,Ciutat Vella,2,el Gòtic,27,Persona Física - Estrangera,Superfície_m2,12939
2021,1,Ciutat Vella,2,el Gòtic,27,Soc. anònimes,Superfície_m2,4356
2021,1,Ciutat Vella,2,el Gòtic,27,Soc. responsabilitat limitada / civil,Superfície_m2,22619
2021,1,Ciutat Vella,2,el Gòtic,27,Entitats estrangeres,Superfície_m2,301
2021,1,Ciutat Vella,2,el Gòtic,27,Organismes públics,Superfície_m2,2929
2021,1,Ciutat Vella,2,el Gòtic,27,Institucions religioses,Superfície_m2,4854
2021,1,Ciutat Vella,2,el Gòtic,27,Altres societats i associacions,Superfície_m2,493
2021,1,Ciutat Vella,2,el Gòtic,27,No consta,Superfície_m2,717
2021,1,Ciutat Vella,2,el Gòtic,28,Persona Física - Espanyola,Superfície_m2,62147
2021,1,Ciutat Vella,2,el Gòtic,28,Persona Física - Estrangera,Superfície_m2,10055
2021,1,Ciutat Vella,2,el Gòtic,28,Soc. anònimes,Superfície_m2,3172
2021,1,Ciutat Vella,2,el Gòtic,28,Soc. responsabilitat limitada / civil,Superfície_m2,31034
2021,1,Ciutat Vella,2,el Gòtic,28,Entitats estrangeres,Superfície_m2,167
2021,1,Ciutat Vella,2,el Gòtic,28,Organismes públics,Superfície_m2,250
2021,1,Ciutat Vella,2,el Gòtic,28,Institucions religioses,Superfície_m2,144
2021,1,Ciutat Vella,2,el Gòtic,28,Altres societats i associacions,Superfície_m2,5049
2021,1,Ciutat Vella,2,el Gòtic,28,No consta,Superfície_m2,1735
2021,1,Ciutat Vella,2,el Gòtic,29,Persona Física - Espanyola,Superfície_m2,40944
2021,1,Ciutat Vella,2,el Gòtic,29,Persona Física - Estrangera,Superfície_m2,9649
2021,1,Ciutat Vella,2,el Gòtic,29,Soc. anònimes,Superfície_m2,5883
2021,1,Ciutat Vella,2,el Gòtic,29,Soc. responsabilitat limitada / civil,Superfície_m2,18301
2021,1,Ciutat Vella,2,el Gòtic,29,Entitats estrangeres,Superfície_m2,837
2021,1,Ciutat Vella,2,el Gòtic,29,Organismes públics,Superfície_m2,2585
2021,1,Ciutat Vella,2,el Gòtic,29,Institucions religioses,Superfície_m2,979
2021,1,Ciutat Vella,2,el Gòtic,29,Altres societats i associacions,Superfície_m2,1698
2021,1,Ciutat Vella,2,el Gòtic,29,No consta,Superfície_m2,425
2021,1,Ciutat Vella,2,el Gòtic,30,Persona Física - Espanyola,Superfície_m2,67267
2021,1,Ciutat Vella,2,el Gòtic,30,Persona Física - Estrangera,Superfície_m2,16624
2021,1,Ciutat Vella,2,el Gòtic,30,Soc. anònimes,Superfície_m2,3709
2021,1,Ciutat Vella,2,el Gòtic,30,Soc. responsabilitat limitada / civil,Superfície_m2,26804
2021,1,Ciutat Vella,2,el Gòtic,30,Entitats estrangeres,Superfície_m2,550
2021,1,Ciutat Vella,2,el Gòtic,30,Organismes públics,Superfície_m2,10160
2021,1,Ciutat Vella,2,el Gòtic,30,Institucions religioses,Superfície_m2,2856
2021,1,Ciutat Vella,2,el Gòtic,30,Altres societats i associacions,Superfície_m2,1962
2021,1,Ciutat Vella,2,el Gòtic,30,No consta,Superfície_m2,694
2021,1,Ciutat Vella,2,el Gòtic,31,Persona Física - Espanyola,Superfície_m2,45760
2021,1,Ciutat Vella,2,el Gòtic,31,Persona Física - Estrangera,Superfície_m2,12787
2021,1,Ciutat Vella,2,el Gòtic,31,Soc. anònimes,Superfície_m2,4824
2021,1,Ciutat Vella,2,el Gòtic,31,Soc. responsabilitat limitada / civil,Superfície_m2,28525
2021,1,Ciutat Vella,2,el Gòtic,31,Entitats estrangeres,Superfície_m2,217
2021,1,Ciutat Vella,2,el Gòtic,31,Organismes públics,Superfície_m2,143
2021,1,Ciutat Vella,2,el Gòtic,31,Institucions religioses,Superfície_m2,87
2021,1,Ciutat Vella,2,el Gòtic,31,Altres societats i associacions,Superfície_m2,3845
2021,1,Ciutat Vella,2,el Gòtic,31,No consta,Superfície_m2,486
2021,1,Ciutat Vella,3,la Barceloneta,32,Persona Física - Espanyola,Superfície_m2,39769
2021,1,Ciutat Vella,3,la Barceloneta,32,Persona Física - Estrangera,Superfície_m2,5003
2021,1,Ciutat Vella,3,la Barceloneta,32,Soc. anònimes,Superfície_m2,1856
2021,1,Ciutat Vella,3,la Barceloneta,32,Soc. responsabilitat limitada / civil,Superfície_m2,9770
2021,1,Ciutat Vella,3,la Barceloneta,32,Entitats estrangeres,Superfície_m2,263
2021,1,Ciutat Vella,3,la Barceloneta,32,Organismes públics,Superfície_m2,358
2021,1,Ciutat Vella,3,la Barceloneta,32,Altres societats i associacions,Superfície_m2,1048
2021,1,Ciutat Vella,3,la Barceloneta,32,No consta,Superfície_m2,306
2021,1,Ciutat Vella,3,la Barceloneta,33,Persona Física - Espanyola,Superfície_m2,18875
2021,1,Ciutat Vella,3,la Barceloneta,33,Persona Física - Estrangera,Superfície_m2,2735
2021,1,Ciutat Vella,3,la Barceloneta,33,Soc. anònimes,Superfície_m2,424
2021,1,Ciutat Vella,3,la Barceloneta,33,Soc. responsabilitat limitada / civil,Superfície_m2,4339
2021,1,Ciutat Vella,3,la Barceloneta,33,Entitats estrangeres,Superfície_m2,53
2021,1,Ciutat Vella,3,la Barceloneta,33,Organismes públics,Superfície_m2,2651
2021,1,Ciutat Vella,3,la Barceloneta,33,Institucions religioses,Superfície_m2,115
2021,1,Ciutat Vella,3,la Barceloneta,33,Altres societats i associacions,Superfície_m2,453
2021,1,Ciutat Vella,3,la Barceloneta,33,No consta,Superfície_m2,256
2021,1,Ciutat Vella,3,la Barceloneta,34,Persona Física - Espanyola,Superfície_m2,18455
2021,1,Ciutat Vella,3,la Barceloneta,34,Persona Física - Estrangera,Superfície_m2,3009
2021,1,Ciutat Vella,3,la Barceloneta,34,Soc. anònimes,Superfície_m2,737
2021,1,Ciutat Vella,3,la Barceloneta,34,Soc. responsabilitat limitada / civil,Superfície_m2,3380
2021,1,Ciutat Vella,3,la Barceloneta,34,Entitats estrangeres,Superfície_m2,30
2021,1,Ciutat Vella,3,la Barceloneta,34,Organismes públics,Superfície_m2,467
2021,1,Ciutat Vella,3,la Barceloneta,34,No consta,Superfície_m2,110
2021,1,Ciutat Vella,3,la Barceloneta,35,Persona Física - Espanyola,Superfície_m2,20127
2021,1,Ciutat Vella,3,la Barceloneta,35,Persona Física - Estrangera,Superfície_m2,3371
2021,1,Ciutat Vella,3,la Barceloneta,35,Soc. anònimes,Superfície_m2,96
2021,1,Ciutat Vella,3,la Barceloneta,35,Soc. responsabilitat limitada / civil,Superfície_m2,4349
2021,1,Ciutat Vella,3,la Barceloneta,35,Organismes públics,Superfície_m2,307
2021,1,Ciutat Vella,3,la Barceloneta,35,Institucions religioses,Superfície_m2,198
2021,1,Ciutat Vella,3,la Barceloneta,35,Altres societats i associacions,Superfície_m2,331
2021,1,Ciutat Vella,3,la Barceloneta,35,No consta,Superfície_m2,671
2021,1,Ciutat Vella,3,la Barceloneta,36,Persona Física - Espanyola,Superfície_m2,26178
2021,1,Ciutat Vella,3,la Barceloneta,36,Persona Física - Estrangera,Superfície_m2,1917
2021,1,Ciutat Vella,3,la Barceloneta,36,Soc. anònimes,Superfície_m2,7284
2021,1,Ciutat Vella,3,la Barceloneta,36,Soc. responsabilitat limitada / civil,Superfície_m2,1931
2021,1,Ciutat Vella,3,la Barceloneta,36,Entitats estrangeres,Superfície_m2,86
2021,1,Ciutat Vella,3,la Barceloneta,36,Organismes públics,Superfície_m2,9849
2021,1,Ciutat Vella,3,la Barceloneta,36,Institucions religioses,Superfície_m2,196
2021,1,Ciutat Vella,3,la Barceloneta,36,Altres societats i associacions,Superfície_m2,50
2021,1,Ciutat Vella,3,la Barceloneta,36,No consta,Superfície_m2,202
2021,1,Ciutat Vella,3,la Barceloneta,37,Persona Física - Espanyola,Superfície_m2,26425
2021,1,Ciutat Vella,3,la Barceloneta,37,Persona Física - Estrangera,Superfície_m2,3038
2021,1,Ciutat Vella,3,la Barceloneta,37,Soc. anònimes,Superfície_m2,329
2021,1,Ciutat Vella,3,la Barceloneta,37,Soc. responsabilitat limitada / civil,Superfície_m2,4111
2021,1,Ciutat Vella,3,la Barceloneta,37,Organismes públics,Superfície_m2,69
2021,1,Ciutat Vella,3,la Barceloneta,37,Altres societats i associacions,Superfície_m2,2175
2021,1,Ciutat Vella,3,la Barceloneta,37,No consta,Superfície_m2,83
