Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Desc_tipus_propietari,Concepte,Nombre
2020,1,Ciutat Vella,1,el Raval,1,Persona Física - Espanyola,Superfície_m2,26757
2020,1,Ciutat Vella,1,el Raval,1,Persona Física - Estrangera,Superfície_m2,5894
2020,1,Ciutat Vella,1,el Raval,1,Soc. anònimes,Superfície_m2,1413
2020,1,Ciutat Vella,1,el Raval,1,Soc. responsabilitat limitada / civil,Superfície_m2,11822
2020,1,Ciutat Vella,1,el Raval,1,Entitats estrangeres,Superfície_m2,128
2020,1,Ciutat Vella,1,el Raval,1,Organismes públics,Superfície_m2,16026
2020,1,Ciutat Vella,1,el Raval,1,Institucions religioses,Superfície_m2,248
2020,1,Ciutat Vella,1,el Raval,1,No consta,Superfície_m2,311
2020,1,Ciutat Vella,1,el Raval,2,Persona Física - Espanyola,Superfície_m2,23848
2020,1,Ciutat Vella,1,el Raval,2,Persona Física - Estrangera,Superfície_m2,3946
2020,1,Ciutat Vella,1,el Raval,2,Soc. anònimes,Superfície_m2,1089
2020,1,Ciutat Vella,1,el Raval,2,Soc. responsabilitat limitada / civil,Superfície_m2,12170
2020,1,Ciutat Vella,1,el Raval,2,Entitats estrangeres,Superfície_m2,968
2020,1,Ciutat Vella,1,el Raval,2,Organismes públics,Superfície_m2,7892
2020,1,Ciutat Vella,1,el Raval,2,Altres societats i associacions,Superfície_m2,567
2020,1,Ciutat Vella,1,el Raval,2,No consta,Superfície_m2,187
2020,1,Ciutat Vella,1,el Raval,3,Persona Física - Espanyola,Superfície_m2,46421
2020,1,Ciutat Vella,1,el Raval,3,Persona Física - Estrangera,Superfície_m2,8225
2020,1,Ciutat Vella,1,el Raval,3,Soc. anònimes,Superfície_m2,3367
2020,1,Ciutat Vella,1,el Raval,3,Soc. responsabilitat limitada / civil,Superfície_m2,9491
2020,1,Ciutat Vella,1,el Raval,3,Organismes públics,Superfície_m2,8790
2020,1,Ciutat Vella,1,el Raval,3,Institucions religioses,Superfície_m2,339
2020,1,Ciutat Vella,1,el Raval,3,Altres tipus no definits / UTE,Superfície_m2,157
2020,1,Ciutat Vella,1,el Raval,3,Altres societats i associacions,Superfície_m2,136
2020,1,Ciutat Vella,1,el Raval,3,No consta,Superfície_m2,1688
2020,1,Ciutat Vella,1,el Raval,4,Persona Física - Espanyola,Superfície_m2,50062
2020,1,Ciutat Vella,1,el Raval,4,Persona Física - Estrangera,Superfície_m2,7583
2020,1,Ciutat Vella,1,el Raval,4,Soc. anònimes,Superfície_m2,4710
2020,1,Ciutat Vella,1,el Raval,4,Soc. responsabilitat limitada / civil,Superfície_m2,17896
2020,1,Ciutat Vella,1,el Raval,4,Organismes públics,Superfície_m2,14477
2020,1,Ciutat Vella,1,el Raval,4,Altres societats i associacions,Superfície_m2,32
2020,1,Ciutat Vella,1,el Raval,4,No consta,Superfície_m2,522
2020,1,Ciutat Vella,1,el Raval,5,Persona Física - Espanyola,Superfície_m2,46481
2020,1,Ciutat Vella,1,el Raval,5,Persona Física - Estrangera,Superfície_m2,8884
2020,1,Ciutat Vella,1,el Raval,5,Soc. anònimes,Superfície_m2,4276
2020,1,Ciutat Vella,1,el Raval,5,Soc. responsabilitat limitada / civil,Superfície_m2,14255
2020,1,Ciutat Vella,1,el Raval,5,Organismes públics,Superfície_m2,14931
2020,1,Ciutat Vella,1,el Raval,5,Institucions religioses,Superfície_m2,232
2020,1,Ciutat Vella,1,el Raval,5,Altres societats i associacions,Superfície_m2,6705
2020,1,Ciutat Vella,1,el Raval,5,No consta,Superfície_m2,2863
2020,1,Ciutat Vella,1,el Raval,6,Persona Física - Espanyola,Superfície_m2,35424
2020,1,Ciutat Vella,1,el Raval,6,Persona Física - Estrangera,Superfície_m2,7056
2020,1,Ciutat Vella,1,el Raval,6,Soc. anònimes,Superfície_m2,4207
2020,1,Ciutat Vella,1,el Raval,6,Soc. responsabilitat limitada / civil,Superfície_m2,12611
2020,1,Ciutat Vella,1,el Raval,6,Entitats estrangeres,Superfície_m2,1702
2020,1,Ciutat Vella,1,el Raval,6,Organismes públics,Superfície_m2,6970
2020,1,Ciutat Vella,1,el Raval,6,Institucions religioses,Superfície_m2,237
2020,1,Ciutat Vella,1,el Raval,6,Altres tipus no definits / UTE,Superfície_m2,78
2020,1,Ciutat Vella,1,el Raval,6,Altres societats i associacions,Superfície_m2,691
2020,1,Ciutat Vella,1,el Raval,6,No consta,Superfície_m2,2013
2020,1,Ciutat Vella,1,el Raval,7,Persona Física - Espanyola,Superfície_m2,36370
2020,1,Ciutat Vella,1,el Raval,7,Persona Física - Estrangera,Superfície_m2,6016
2020,1,Ciutat Vella,1,el Raval,7,Soc. anònimes,Superfície_m2,1642
2020,1,Ciutat Vella,1,el Raval,7,Soc. responsabilitat limitada / civil,Superfície_m2,12852
2020,1,Ciutat Vella,1,el Raval,7,Organismes públics,Superfície_m2,1220
2020,1,Ciutat Vella,1,el Raval,7,Institucions religioses,Superfície_m2,77
2020,1,Ciutat Vella,1,el Raval,7,Altres societats i associacions,Superfície_m2,2616
2020,1,Ciutat Vella,1,el Raval,7,No consta,Superfície_m2,1374
2020,1,Ciutat Vella,1,el Raval,8,Persona Física - Espanyola,Superfície_m2,35655
2020,1,Ciutat Vella,1,el Raval,8,Persona Física - Estrangera,Superfície_m2,9589
2020,1,Ciutat Vella,1,el Raval,8,Soc. anònimes,Superfície_m2,2772
2020,1,Ciutat Vella,1,el Raval,8,Soc. responsabilitat limitada / civil,Superfície_m2,10206
2020,1,Ciutat Vella,1,el Raval,8,Entitats estrangeres,Superfície_m2,41
2020,1,Ciutat Vella,1,el Raval,8,Organismes públics,Superfície_m2,8678
2020,1,Ciutat Vella,1,el Raval,8,Altres tipus no definits / UTE,Superfície_m2,119
2020,1,Ciutat Vella,1,el Raval,8,Altres societats i associacions,Superfície_m2,806
2020,1,Ciutat Vella,1,el Raval,8,No consta,Superfície_m2,487
2020,1,Ciutat Vella,1,el Raval,9,Persona Física - Espanyola,Superfície_m2,40483
2020,1,Ciutat Vella,1,el Raval,9,Persona Física - Estrangera,Superfície_m2,6397
2020,1,Ciutat Vella,1,el Raval,9,Soc. anònimes,Superfície_m2,1454
2020,1,Ciutat Vella,1,el Raval,9,Soc. responsabilitat limitada / civil,Superfície_m2,7645
2020,1,Ciutat Vella,1,el Raval,9,Entitats estrangeres,Superfície_m2,147
2020,1,Ciutat Vella,1,el Raval,9,Organismes públics,Superfície_m2,3494
2020,1,Ciutat Vella,1,el Raval,9,Altres tipus no definits / UTE,Superfície_m2,100
2020,1,Ciutat Vella,1,el Raval,9,Altres societats i associacions,Superfície_m2,303
2020,1,Ciutat Vella,1,el Raval,9,No consta,Superfície_m2,551
2020,1,Ciutat Vella,1,el Raval,10,Persona Física - Espanyola,Superfície_m2,30142
2020,1,Ciutat Vella,1,el Raval,10,Persona Física - Estrangera,Superfície_m2,6126
2020,1,Ciutat Vella,1,el Raval,10,Soc. anònimes,Superfície_m2,1243
2020,1,Ciutat Vella,1,el Raval,10,Soc. responsabilitat limitada / civil,Superfície_m2,11364
2020,1,Ciutat Vella,1,el Raval,10,Entitats estrangeres,Superfície_m2,544
2020,1,Ciutat Vella,1,el Raval,10,Organismes públics,Superfície_m2,2002
2020,1,Ciutat Vella,1,el Raval,10,Institucions religioses,Superfície_m2,375
2020,1,Ciutat Vella,1,el Raval,10,Altres tipus no definits / UTE,Superfície_m2,143
2020,1,Ciutat Vella,1,el Raval,10,Altres societats i associacions,Superfície_m2,1359
2020,1,Ciutat Vella,1,el Raval,10,No consta,Superfície_m2,718
2020,1,Ciutat Vella,1,el Raval,11,Persona Física - Espanyola,Superfície_m2,43448
2020,1,Ciutat Vella,1,el Raval,11,Persona Física - Estrangera,Superfície_m2,11699
2020,1,Ciutat Vella,1,el Raval,11,Soc. anònimes,Superfície_m2,2235
2020,1,Ciutat Vella,1,el Raval,11,Soc. responsabilitat limitada / civil,Superfície_m2,11177
2020,1,Ciutat Vella,1,el Raval,11,Entitats estrangeres,Superfície_m2,199
2020,1,Ciutat Vella,1,el Raval,11,Organismes públics,Superfície_m2,9688
2020,1,Ciutat Vella,1,el Raval,11,Institucions religioses,Superfície_m2,228
2020,1,Ciutat Vella,1,el Raval,11,Altres tipus no definits / UTE,Superfície_m2,70
2020,1,Ciutat Vella,1,el Raval,11,Altres societats i associacions,Superfície_m2,88
2020,1,Ciutat Vella,1,el Raval,11,No consta,Superfície_m2,3190
2020,1,Ciutat Vella,1,el Raval,12,Persona Física - Espanyola,Superfície_m2,37421
2020,1,Ciutat Vella,1,el Raval,12,Persona Física - Estrangera,Superfície_m2,4985
2020,1,Ciutat Vella,1,el Raval,12,Soc. anònimes,Superfície_m2,3247
2020,1,Ciutat Vella,1,el Raval,12,Soc. responsabilitat limitada / civil,Superfície_m2,10248
2020,1,Ciutat Vella,1,el Raval,12,Organismes públics,Superfície_m2,1097
2020,1,Ciutat Vella,1,el Raval,12,Institucions religioses,Superfície_m2,313
2020,1,Ciutat Vella,1,el Raval,12,Altres tipus no definits / UTE,Superfície_m2,167
2020,1,Ciutat Vella,1,el Raval,12,Altres societats i associacions,Superfície_m2,661
2020,1,Ciutat Vella,1,el Raval,12,No consta,Superfície_m2,1166
2020,1,Ciutat Vella,1,el Raval,13,Persona Física - Espanyola,Superfície_m2,30917
2020,1,Ciutat Vella,1,el Raval,13,Persona Física - Estrangera,Superfície_m2,2245
2020,1,Ciutat Vella,1,el Raval,13,Soc. anònimes,Superfície_m2,4898
2020,1,Ciutat Vella,1,el Raval,13,Soc. responsabilitat limitada / civil,Superfície_m2,1714
2020,1,Ciutat Vella,1,el Raval,13,Organismes públics,Superfície_m2,2029
2020,1,Ciutat Vella,1,el Raval,13,Altres tipus no definits / UTE,Superfície_m2,130
2020,1,Ciutat Vella,1,el Raval,13,No consta,Superfície_m2,751
2020,1,Ciutat Vella,1,el Raval,14,Persona Física - Espanyola,Superfície_m2,29625
2020,1,Ciutat Vella,1,el Raval,14,Persona Física - Estrangera,Superfície_m2,5362
2020,1,Ciutat Vella,1,el Raval,14,Soc. anònimes,Superfície_m2,1751
2020,1,Ciutat Vella,1,el Raval,14,Soc. responsabilitat limitada / civil,Superfície_m2,6937
2020,1,Ciutat Vella,1,el Raval,14,Entitats estrangeres,Superfície_m2,176
2020,1,Ciutat Vella,1,el Raval,14,Organismes públics,Superfície_m2,5024
2020,1,Ciutat Vella,1,el Raval,14,Institucions religioses,Superfície_m2,84
2020,1,Ciutat Vella,1,el Raval,14,No consta,Superfície_m2,1391
2020,1,Ciutat Vella,1,el Raval,15,Persona Física - Espanyola,Superfície_m2,49233
2020,1,Ciutat Vella,1,el Raval,15,Persona Física - Estrangera,Superfície_m2,5247
2020,1,Ciutat Vella,1,el Raval,15,Soc. anònimes,Superfície_m2,2400
2020,1,Ciutat Vella,1,el Raval,15,Soc. responsabilitat limitada / civil,Superfície_m2,6419
2020,1,Ciutat Vella,1,el Raval,15,Entitats estrangeres,Superfície_m2,119
2020,1,Ciutat Vella,1,el Raval,15,Organismes públics,Superfície_m2,1130
2020,1,Ciutat Vella,1,el Raval,15,Institucions religioses,Superfície_m2,38
2020,1,Ciutat Vella,1,el Raval,15,Altres tipus no definits / UTE,Superfície_m2,60
2020,1,Ciutat Vella,1,el Raval,15,Altres societats i associacions,Superfície_m2,1725
2020,1,Ciutat Vella,1,el Raval,15,No consta,Superfície_m2,364
2020,1,Ciutat Vella,1,el Raval,16,Persona Física - Espanyola,Superfície_m2,43007
2020,1,Ciutat Vella,1,el Raval,16,Persona Física - Estrangera,Superfície_m2,6810
2020,1,Ciutat Vella,1,el Raval,16,Soc. anònimes,Superfície_m2,2031
2020,1,Ciutat Vella,1,el Raval,16,Soc. responsabilitat limitada / civil,Superfície_m2,8507
2020,1,Ciutat Vella,1,el Raval,16,Organismes públics,Superfície_m2,770
2020,1,Ciutat Vella,1,el Raval,16,Institucions religioses,Superfície_m2,119
2020,1,Ciutat Vella,1,el Raval,16,Altres tipus no definits / UTE,Superfície_m2,102
2020,1,Ciutat Vella,1,el Raval,16,Altres societats i associacions,Superfície_m2,56
2020,1,Ciutat Vella,1,el Raval,16,No consta,Superfície_m2,2355
2020,1,Ciutat Vella,1,el Raval,17,Persona Física - Espanyola,Superfície_m2,40779
2020,1,Ciutat Vella,1,el Raval,17,Persona Física - Estrangera,Superfície_m2,7372
2020,1,Ciutat Vella,1,el Raval,17,Soc. anònimes,Superfície_m2,858
2020,1,Ciutat Vella,1,el Raval,17,Soc. responsabilitat limitada / civil,Superfície_m2,9140
2020,1,Ciutat Vella,1,el Raval,17,Entitats estrangeres,Superfície_m2,1801
2020,1,Ciutat Vella,1,el Raval,17,Organismes públics,Superfície_m2,1362
2020,1,Ciutat Vella,1,el Raval,17,Institucions religioses,Superfície_m2,1355
2020,1,Ciutat Vella,1,el Raval,17,Altres tipus no definits / UTE,Superfície_m2,54
2020,1,Ciutat Vella,1,el Raval,17,Altres societats i associacions,Superfície_m2,733
2020,1,Ciutat Vella,1,el Raval,17,No consta,Superfície_m2,1846
2020,1,Ciutat Vella,1,el Raval,18,Persona Física - Espanyola,Superfície_m2,29241
2020,1,Ciutat Vella,1,el Raval,18,Persona Física - Estrangera,Superfície_m2,3666
2020,1,Ciutat Vella,1,el Raval,18,Soc. anònimes,Superfície_m2,1183
2020,1,Ciutat Vella,1,el Raval,18,Soc. responsabilitat limitada / civil,Superfície_m2,4602
2020,1,Ciutat Vella,1,el Raval,18,Entitats estrangeres,Superfície_m2,879
2020,1,Ciutat Vella,1,el Raval,18,Organismes públics,Superfície_m2,7095
2020,1,Ciutat Vella,1,el Raval,18,Altres societats i associacions,Superfície_m2,543
2020,1,Ciutat Vella,1,el Raval,18,No consta,Superfície_m2,606
2020,1,Ciutat Vella,1,el Raval,19,Persona Física - Espanyola,Superfície_m2,52952
2020,1,Ciutat Vella,1,el Raval,19,Persona Física - Estrangera,Superfície_m2,8537
2020,1,Ciutat Vella,1,el Raval,19,Soc. anònimes,Superfície_m2,7964
2020,1,Ciutat Vella,1,el Raval,19,Soc. responsabilitat limitada / civil,Superfície_m2,22583
2020,1,Ciutat Vella,1,el Raval,19,Entitats estrangeres,Superfície_m2,155
2020,1,Ciutat Vella,1,el Raval,19,Organismes públics,Superfície_m2,10058
2020,1,Ciutat Vella,1,el Raval,19,Institucions religioses,Superfície_m2,324
2020,1,Ciutat Vella,1,el Raval,19,Altres societats i associacions,Superfície_m2,442
2020,1,Ciutat Vella,1,el Raval,19,No consta,Superfície_m2,612
2020,1,Ciutat Vella,1,el Raval,20,Persona Física - Espanyola,Superfície_m2,81867
2020,1,Ciutat Vella,1,el Raval,20,Persona Física - Estrangera,Superfície_m2,6408
2020,1,Ciutat Vella,1,el Raval,20,Soc. anònimes,Superfície_m2,6532
2020,1,Ciutat Vella,1,el Raval,20,Soc. responsabilitat limitada / civil,Superfície_m2,18583
2020,1,Ciutat Vella,1,el Raval,20,Entitats estrangeres,Superfície_m2,195
2020,1,Ciutat Vella,1,el Raval,20,Organismes públics,Superfície_m2,1578
2020,1,Ciutat Vella,1,el Raval,20,Altres societats i associacions,Superfície_m2,2632
2020,1,Ciutat Vella,1,el Raval,20,No consta,Superfície_m2,3580
2020,1,Ciutat Vella,1,el Raval,21,Persona Física - Espanyola,Superfície_m2,71528
2020,1,Ciutat Vella,1,el Raval,21,Persona Física - Estrangera,Superfície_m2,6246
2020,1,Ciutat Vella,1,el Raval,21,Soc. anònimes,Superfície_m2,12921
2020,1,Ciutat Vella,1,el Raval,21,Soc. responsabilitat limitada / civil,Superfície_m2,20965
2020,1,Ciutat Vella,1,el Raval,21,Entitats estrangeres,Superfície_m2,151
2020,1,Ciutat Vella,1,el Raval,21,Organismes públics,Superfície_m2,4314
2020,1,Ciutat Vella,1,el Raval,21,Altres societats i associacions,Superfície_m2,4480
2020,1,Ciutat Vella,1,el Raval,21,No consta,Superfície_m2,3369
2020,1,Ciutat Vella,2,el Gòtic,22,Persona Física - Espanyola,Superfície_m2,51467
2020,1,Ciutat Vella,2,el Gòtic,22,Persona Física - Estrangera,Superfície_m2,5843
2020,1,Ciutat Vella,2,el Gòtic,22,Soc. anònimes,Superfície_m2,3051
2020,1,Ciutat Vella,2,el Gòtic,22,Soc. responsabilitat limitada / civil,Superfície_m2,20774
2020,1,Ciutat Vella,2,el Gòtic,22,Entitats estrangeres,Superfície_m2,341
2020,1,Ciutat Vella,2,el Gòtic,22,Organismes públics,Superfície_m2,1132
2020,1,Ciutat Vella,2,el Gòtic,22,Institucions religioses,Superfície_m2,911
2020,1,Ciutat Vella,2,el Gòtic,22,Altres tipus no definits / UTE,Superfície_m2,4798
2020,1,Ciutat Vella,2,el Gòtic,22,Altres societats i associacions,Superfície_m2,6027
2020,1,Ciutat Vella,2,el Gòtic,22,No consta,Superfície_m2,42
2020,1,Ciutat Vella,2,el Gòtic,23,Persona Física - Espanyola,Superfície_m2,77605
2020,1,Ciutat Vella,2,el Gòtic,23,Persona Física - Estrangera,Superfície_m2,7322
2020,1,Ciutat Vella,2,el Gòtic,23,Soc. anònimes,Superfície_m2,9885
2020,1,Ciutat Vella,2,el Gòtic,23,Soc. responsabilitat limitada / civil,Superfície_m2,26361
2020,1,Ciutat Vella,2,el Gòtic,23,Entitats estrangeres,Superfície_m2,448
2020,1,Ciutat Vella,2,el Gòtic,23,Organismes públics,Superfície_m2,3535
2020,1,Ciutat Vella,2,el Gòtic,23,Altres societats i associacions,Superfície_m2,676
2020,1,Ciutat Vella,2,el Gòtic,23,No consta,Superfície_m2,3201
2020,1,Ciutat Vella,2,el Gòtic,25,Persona Física - Espanyola,Superfície_m2,56454
2020,1,Ciutat Vella,2,el Gòtic,25,Persona Física - Estrangera,Superfície_m2,8547
2020,1,Ciutat Vella,2,el Gòtic,25,Soc. anònimes,Superfície_m2,962
2020,1,Ciutat Vella,2,el Gòtic,25,Soc. responsabilitat limitada / civil,Superfície_m2,13805
2020,1,Ciutat Vella,2,el Gòtic,25,Entitats estrangeres,Superfície_m2,472
2020,1,Ciutat Vella,2,el Gòtic,25,Organismes públics,Superfície_m2,4553
2020,1,Ciutat Vella,2,el Gòtic,25,Institucions religioses,Superfície_m2,237
2020,1,Ciutat Vella,2,el Gòtic,25,Altres societats i associacions,Superfície_m2,4878
2020,1,Ciutat Vella,2,el Gòtic,25,No consta,Superfície_m2,2652
2020,1,Ciutat Vella,2,el Gòtic,26,Persona Física - Espanyola,Superfície_m2,44264
2020,1,Ciutat Vella,2,el Gòtic,26,Persona Física - Estrangera,Superfície_m2,10591
2020,1,Ciutat Vella,2,el Gòtic,26,Soc. anònimes,Superfície_m2,5836
2020,1,Ciutat Vella,2,el Gòtic,26,Soc. responsabilitat limitada / civil,Superfície_m2,16931
2020,1,Ciutat Vella,2,el Gòtic,26,Entitats estrangeres,Superfície_m2,1176
2020,1,Ciutat Vella,2,el Gòtic,26,Organismes públics,Superfície_m2,3997
2020,1,Ciutat Vella,2,el Gòtic,26,Altres societats i associacions,Superfície_m2,2671
2020,1,Ciutat Vella,2,el Gòtic,26,No consta,Superfície_m2,1101
2020,1,Ciutat Vella,2,el Gòtic,27,Persona Física - Espanyola,Superfície_m2,51229
2020,1,Ciutat Vella,2,el Gòtic,27,Persona Física - Estrangera,Superfície_m2,11912
2020,1,Ciutat Vella,2,el Gòtic,27,Soc. anònimes,Superfície_m2,4302
2020,1,Ciutat Vella,2,el Gòtic,27,Soc. responsabilitat limitada / civil,Superfície_m2,22608
2020,1,Ciutat Vella,2,el Gòtic,27,Entitats estrangeres,Superfície_m2,187
2020,1,Ciutat Vella,2,el Gòtic,27,Organismes públics,Superfície_m2,2861
2020,1,Ciutat Vella,2,el Gòtic,27,Institucions religioses,Superfície_m2,4689
2020,1,Ciutat Vella,2,el Gòtic,27,Altres societats i associacions,Superfície_m2,493
2020,1,Ciutat Vella,2,el Gòtic,27,No consta,Superfície_m2,1097
2020,1,Ciutat Vella,2,el Gòtic,28,Persona Física - Espanyola,Superfície_m2,62838
2020,1,Ciutat Vella,2,el Gòtic,28,Persona Física - Estrangera,Superfície_m2,9198
2020,1,Ciutat Vella,2,el Gòtic,28,Soc. anònimes,Superfície_m2,2939
2020,1,Ciutat Vella,2,el Gòtic,28,Soc. responsabilitat limitada / civil,Superfície_m2,30344
2020,1,Ciutat Vella,2,el Gòtic,28,Entitats estrangeres,Superfície_m2,167
2020,1,Ciutat Vella,2,el Gòtic,28,Organismes públics,Superfície_m2,250
2020,1,Ciutat Vella,2,el Gòtic,28,Institucions religioses,Superfície_m2,144
2020,1,Ciutat Vella,2,el Gòtic,28,Altres societats i associacions,Superfície_m2,5004
2020,1,Ciutat Vella,2,el Gòtic,28,No consta,Superfície_m2,2325
2020,1,Ciutat Vella,2,el Gòtic,29,Persona Física - Espanyola,Superfície_m2,41591
2020,1,Ciutat Vella,2,el Gòtic,29,Persona Física - Estrangera,Superfície_m2,8869
2020,1,Ciutat Vella,2,el Gòtic,29,Soc. anònimes,Superfície_m2,5855
2020,1,Ciutat Vella,2,el Gòtic,29,Soc. responsabilitat limitada / civil,Superfície_m2,17235
2020,1,Ciutat Vella,2,el Gòtic,29,Entitats estrangeres,Superfície_m2,719
2020,1,Ciutat Vella,2,el Gòtic,29,Organismes públics,Superfície_m2,2585
2020,1,Ciutat Vella,2,el Gòtic,29,Institucions religioses,Superfície_m2,979
2020,1,Ciutat Vella,2,el Gòtic,29,Altres societats i associacions,Superfície_m2,1698
2020,1,Ciutat Vella,2,el Gòtic,29,No consta,Superfície_m2,619
2020,1,Ciutat Vella,2,el Gòtic,30,Persona Física - Espanyola,Superfície_m2,71953
2020,1,Ciutat Vella,2,el Gòtic,30,Persona Física - Estrangera,Superfície_m2,15343
2020,1,Ciutat Vella,2,el Gòtic,30,Soc. anònimes,Superfície_m2,2656
2020,1,Ciutat Vella,2,el Gòtic,30,Soc. responsabilitat limitada / civil,Superfície_m2,23502
2020,1,Ciutat Vella,2,el Gòtic,30,Entitats estrangeres,Superfície_m2,550
2020,1,Ciutat Vella,2,el Gòtic,30,Organismes públics,Superfície_m2,10160
2020,1,Ciutat Vella,2,el Gòtic,30,Institucions religioses,Superfície_m2,2856
2020,1,Ciutat Vella,2,el Gòtic,30,Altres tipus no definits / UTE,Superfície_m2,113
2020,1,Ciutat Vella,2,el Gòtic,30,Altres societats i associacions,Superfície_m2,2029
2020,1,Ciutat Vella,2,el Gòtic,30,No consta,Superfície_m2,929
2020,1,Ciutat Vella,2,el Gòtic,31,Persona Física - Espanyola,Superfície_m2,45905
2020,1,Ciutat Vella,2,el Gòtic,31,Persona Física - Estrangera,Superfície_m2,11560
2020,1,Ciutat Vella,2,el Gòtic,31,Soc. anònimes,Superfície_m2,1292
2020,1,Ciutat Vella,2,el Gòtic,31,Soc. responsabilitat limitada / civil,Superfície_m2,28828
2020,1,Ciutat Vella,2,el Gòtic,31,Entitats estrangeres,Superfície_m2,217
2020,1,Ciutat Vella,2,el Gòtic,31,Organismes públics,Superfície_m2,63
2020,1,Ciutat Vella,2,el Gòtic,31,Institucions religioses,Superfície_m2,87
2020,1,Ciutat Vella,2,el Gòtic,31,Altres societats i associacions,Superfície_m2,3797
2020,1,Ciutat Vella,2,el Gòtic,31,No consta,Superfície_m2,914
2020,1,Ciutat Vella,3,la Barceloneta,32,Persona Física - Espanyola,Superfície_m2,39217
2020,1,Ciutat Vella,3,la Barceloneta,32,Persona Física - Estrangera,Superfície_m2,4946
2020,1,Ciutat Vella,3,la Barceloneta,32,Soc. anònimes,Superfície_m2,1788
2020,1,Ciutat Vella,3,la Barceloneta,32,Soc. responsabilitat limitada / civil,Superfície_m2,9281
2020,1,Ciutat Vella,3,la Barceloneta,32,Entitats estrangeres,Superfície_m2,263
2020,1,Ciutat Vella,3,la Barceloneta,32,Organismes públics,Superfície_m2,358
2020,1,Ciutat Vella,3,la Barceloneta,32,Altres societats i associacions,Superfície_m2,1048
2020,1,Ciutat Vella,3,la Barceloneta,32,No consta,Superfície_m2,350
2020,1,Ciutat Vella,3,la Barceloneta,33,Persona Física - Espanyola,Superfície_m2,18747
2020,1,Ciutat Vella,3,la Barceloneta,33,Persona Física - Estrangera,Superfície_m2,2764
2020,1,Ciutat Vella,3,la Barceloneta,33,Soc. anònimes,Superfície_m2,424
2020,1,Ciutat Vella,3,la Barceloneta,33,Soc. responsabilitat limitada / civil,Superfície_m2,4274
2020,1,Ciutat Vella,3,la Barceloneta,33,Entitats estrangeres,Superfície_m2,53
2020,1,Ciutat Vella,3,la Barceloneta,33,Organismes públics,Superfície_m2,2651
2020,1,Ciutat Vella,3,la Barceloneta,33,Institucions religioses,Superfície_m2,115
2020,1,Ciutat Vella,3,la Barceloneta,33,Altres societats i associacions,Superfície_m2,453
2020,1,Ciutat Vella,3,la Barceloneta,33,No consta,Superfície_m2,288
2020,1,Ciutat Vella,3,la Barceloneta,34,Persona Física - Espanyola,Superfície_m2,18606
2020,1,Ciutat Vella,3,la Barceloneta,34,Persona Física - Estrangera,Superfície_m2,2841
2020,1,Ciutat Vella,3,la Barceloneta,34,Soc. anònimes,Superfície_m2,671
2020,1,Ciutat Vella,3,la Barceloneta,34,Soc. responsabilitat limitada / civil,Superfície_m2,3047
2020,1,Ciutat Vella,3,la Barceloneta,34,Entitats estrangeres,Superfície_m2,64
2020,1,Ciutat Vella,3,la Barceloneta,34,Organismes públics,Superfície_m2,467
2020,1,Ciutat Vella,3,la Barceloneta,34,Altres tipus no definits / UTE,Superfície_m2,32
2020,1,Ciutat Vella,3,la Barceloneta,34,No consta,Superfície_m2,207
2020,1,Ciutat Vella,3,la Barceloneta,35,Persona Física - Espanyola,Superfície_m2,20153
2020,1,Ciutat Vella,3,la Barceloneta,35,Persona Física - Estrangera,Superfície_m2,2921
2020,1,Ciutat Vella,3,la Barceloneta,35,Soc. anònimes,Superfície_m2,128
2020,1,Ciutat Vella,3,la Barceloneta,35,Soc. responsabilitat limitada / civil,Superfície_m2,4375
2020,1,Ciutat Vella,3,la Barceloneta,35,Organismes públics,Superfície_m2,307
2020,1,Ciutat Vella,3,la Barceloneta,35,Institucions religioses,Superfície_m2,198
2020,1,Ciutat Vella,3,la Barceloneta,35,Altres societats i associacions,Superfície_m2,390
2020,1,Ciutat Vella,3,la Barceloneta,35,No consta,Superfície_m2,914
2020,1,Ciutat Vella,3,la Barceloneta,36,Persona Física - Espanyola,Superfície_m2,26474
2020,1,Ciutat Vella,3,la Barceloneta,36,Persona Física - Estrangera,Superfície_m2,1487
2020,1,Ciutat Vella,3,la Barceloneta,36,Soc. anònimes,Superfície_m2,7380
2020,1,Ciutat Vella,3,la Barceloneta,36,Soc. responsabilitat limitada / civil,Superfície_m2,1891
2020,1,Ciutat Vella,3,la Barceloneta,36,Entitats estrangeres,Superfície_m2,86
2020,1,Ciutat Vella,3,la Barceloneta,36,Organismes públics,Superfície_m2,9849
2020,1,Ciutat Vella,3,la Barceloneta,36,Institucions religioses,Superfície_m2,196
2020,1,Ciutat Vella,3,la Barceloneta,36,Altres societats i associacions,Superfície_m2,50
2020,1,Ciutat Vella,3,la Barceloneta,36,No consta,Superfície_m2,202
2020,1,Ciutat Vella,3,la Barceloneta,37,Persona Física - Espanyola,Superfície_m2,27368
2020,1,Ciutat Vella,3,la Barceloneta,37,Persona Física - Estrangera,Superfície_m2,2656
2020,1,Ciutat Vella,3,la Barceloneta,37,Soc. anònimes,Superfície_m2,329
2020,1,Ciutat Vella,3,la Barceloneta,37,Soc. responsabilitat limitada / civil,Superfície_m2,3483
2020,1,Ciutat Vella,3,la Barceloneta,37,Organismes públics,Superfície_m2,69
2020,1,Ciutat Vella,3,la Barceloneta,37,Altres societats i associacions,Superfície_m2,2175
